response id,concerns,concerns category,anything else,anything else category
310,NA.,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
5AC0,,NC,,NC
276,none,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
NC69,,NC,,NC
51,"My concerns are just having it be self-guided and not having much guidance. In addition, exams are worth more this semester.",NC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
110,"I think my biggest concern is time management. Last semester, I did a really terrible job of managing my time because I was busy with college applications and other things. It was easy for me to forget about this class sometimes because of its asynchronous nature. I am really, really, really making sure that I manage my time well enough so that I can dedicate enough time to this class to not only pass but to really engage with the content (if that makes sense).",PC,None for now. ,PC
465,"At this point, I'm not worried about the difficulty of the work, I'm worried about the timing of it since my spring semester looks like it will be busier than fall semester.",AC,I will be in India from Jan 20- Feb 3 and so I will be trying to get ahead in the early weeks of this course.,NC
183,One of the in person exams is on my school's spring break but other than that none as of right now!,AC,,NC
453,none,AC,na,NC
41,I don't remember a lot of stuff from calc BC.,NC,There is nothing so far.,NC
32,absolutely the exams and tests; I do poorly under pressure,PC,I think multivariable calculus will be a more advanced form of calculus that I learned in AP.,PC
AC96,,NC,,NC
288,,NC,,NC
301,none,NC,,NC
310,"I wonder when the difficulty jump will be, because I am aware that it seems to start simple but will get much harder.",NC,,NC
366,"Something that concerns me is not being able to learn properly as it is not in person, but I think the studio sessions and recorded lectures will resolve this.",AC,,NC
21,none,NC,N/a.,NC
552,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
108,none,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
524,N.A.,NC,,NC
NC95,,NC,,NC
608,What concerns me the most is just being able to prepare for the in person exams. But hopefully by doing the practice exams like I did last semester it will be fine.¬†,PC,,NC
6NC9,"I think my biggest concern is time management. Last semester, I did a really terrible job of managing my time because I was busy with college applications and other things. It was easy for me to forget about this class sometimes because of its asynchronous nature. I am really, really, really making sure that I manage my time well enough so that I can dedicate enough time to this class to not only pass but to really engage with the content (if that makes sense).",PC,"I play varsity baseball and will be at the field after school from 3:30 to around 8 pm everyday, therefore I will make sure I stay on top scheduling so I don't miss anything.",PC
574,none,NC,,NC
412,There are no quizzes every week. I like to use the quizzes for practice and as a checkpoint but now it'll be that much harder to study for the exams. ,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
534,That I won't do well because of all my other classes. I'm scared I won' succeed and miss a duedate.,AC,,NC
288,,NC,na,NC
6NC7,I don't remember a lot of stuff from calc BC.,NC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,AC
7NC5,none,NC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
204,,NC,,NC
406,"I am concerned about my ability to fully understand the subject material. Math does not come easy to me, especially math at this level. So I am also worried about the time I will have to dedicate to succees. ",PC,,NC
683,"I am concerned about my ability to fully understand the subject material. Math does not come easy to me, especially math at this level. So I am also worried about the time I will have to dedicate to succees. ",NC,,NC
593,Writing my Zs and having them look like 2s.,NC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
707,"I am concerned about my ability to fully understand the subject material. Math does not come easy to me, especially math at this level. So I am also worried about the time I will have to dedicate to succees. ",AC,,NC
523,none,NC,N/a.,NC
75,"I am also a little worried about the fact that there are fewer assignments, especially with there being no quizzes. This means there will be fewer practices and ""easy"" A's to affect our grades. I am also worried about the fact that there is another exam because exams are not my strong point in this course so this could drop my grade. ",NC,There is nothing so far.,NC
587,,AC,,NC
AC7,"My concerns are just having it be self-guided and not having much guidance. In addition, exams are worth more this semester.",AC,"I play varsity baseball and will be at the field after school from 3:30 to around 8 pm everyday, therefore I will make sure I stay on top scheduling so I don't miss anything.",PC
237,NA so far,OT,none,NC
345,There are no quizzes every week. I like to use the quizzes for practice and as a checkpoint but now it'll be that much harder to study for the exams. ,NC,,NC
667,Having to self-pace the work,PC,,NC
34,Being able to balance the college workload with my other high school senior responsibilities.,PC,,NC
323,"The only thing I am worried about with this class is the workload. I am a participant in my high school's theatre program, so a lot of my time will be spent rehearsing for our production in May. I plan to combat the stress of a heavy workload by staying ahead and attending office hours when I am struggling, so I can get clarity before it is too late.",AC,,NC
416,I have no concerns yet.,NC,,NC
706,N.A.,NC,There is nothing so far.,NC
309,"In high school calculus, we only worked with minimal variables which made graphs easy to visualize. However, the only worry I have with the class is the ability to visualize the multivariable functions, as well as extend the ideas of differentiation and integration to multiple dimensions.",PC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,AC
